Frequency (Hz)	Level (dB)
1363.320923	-46.488865
1363.993835	-48.053242
1364.666748	-47.737797
1365.339661	-44.807468
1366.012573	-45.459137
1366.685486	-45.564102
1367.358398	-45.448250
1368.031311	-48.495327
1368.704224	-46.602764
1369.377136	-43.677204
1370.050049	-44.934669
1370.722961	-46.802826
1371.395874	-46.699867
1372.068787	-48.643478
1372.741699	-48.390938
1373.414612	-49.961567
1374.087524	-49.161457
1374.760437	-48.148254
1375.433350	-51.394730
1376.106262	-52.769188
1376.779175	-51.076771
1377.452087	-50.333633
1378.125000	-52.126492
1378.797913	-51.988464
1379.470825	-53.024548
1380.143738	-52.963882
1380.816650	-53.253990
1381.489563	-52.153561
1382.162476	-52.105885
1382.835388	-54.713493
1383.508301	-57.165142
1384.181213	-56.387260
1384.854126	-54.075348
1385.527039	-54.697414
1386.199951	-56.141224
1386.872864	-55.729660
1387.545776	-56.100910
1388.218689	-54.369377
1388.891602	-57.928371
1389.564514	-57.219994
1390.237427	-58.633080
1390.910339	-56.880215
1391.583252	-57.880707
1392.256165	-55.930923
1392.929077	-56.317352
1393.601990	-58.915352
1394.274902	-57.462673
1394.947815	-57.136417
1395.620728	-57.933388
1396.293640	-56.880474
1396.966553	-57.201279
1397.639465	-59.957047
1398.312378	-58.157246
1398.985291	-56.802383
1399.658203	-58.208370
1400.331116	-60.554771
1401.004028	-57.811012
1401.676941	-60.193981
1402.349854	-59.524029
1403.022766	-58.729588
1403.695679	-60.255684
1404.368591	-59.743664
1405.041504	-63.426785
1405.714417	-59.784584
1406.387329	-58.940857
1407.060242	-60.887547
1407.733154	-59.772003
1408.406067	-57.801697
1409.078979	-60.502228
1409.751892	-60.480793
1410.424805	-59.485176
1411.097717	-58.972340
1411.770630	-59.244328
1412.443542	-62.467537
1413.116455	-59.525234
1413.789368	-60.561947
1414.462280	-61.315556
1415.135193	-60.907711
1415.808105	-62.262657
1416.481018	-62.865658
1417.153931	-60.351654
1417.826843	-60.348896
1418.499756	-60.362831
1419.172668	-61.898216
1419.845581	-60.119926
1420.518494	-58.534668
1421.191406	-57.835075
1421.864319	-62.569294
1422.537231	-61.968296
1423.210144	-59.300354
1423.883057	-60.355656
1424.555969	-59.935963
1425.228882	-60.690948
1425.901794	-59.266479
1426.574707	-61.451466
1427.247620	-60.535107
1427.920532	-59.209618
1428.593445	-62.267754
1429.266357	-62.089703
1429.939270	-61.481194
1430.612183	-59.518764
1431.285095	-61.996082
1431.958008	-60.342846
1432.630920	-63.555130
1433.303833	-59.088154
1433.976746	-61.846752
1434.649658	-60.089638
1435.322571	-61.533173
1435.995483	-59.748554
1436.668396	-62.698795
1437.341309	-61.513802
1438.014221	-61.691875
1438.687134	-62.075466
1439.360046	-61.725609
1440.032959	-60.345963
1440.705872	-60.956024
1441.378784	-60.303837
1442.051697	-59.190208
1442.724609	-59.379662
1443.397522	-61.863880
1444.070435	-59.079105
1444.743347	-61.289806
1445.416260	-62.157639
1446.089172	-59.173431
1446.762085	-61.247108
1447.434998	-60.514381
1448.107910	-60.589760
1448.780823	-59.976555
1449.453735	-62.102161
1450.126648	-61.705521
1450.799561	-61.316925
1451.472473	-64.117783
1452.145386	-61.077347
1452.818298	-59.991768
1453.491211	-59.492317
1454.164124	-57.417599
1454.837036	-62.495461
1455.509949	-61.332260
1456.182861	-61.257313
1456.855774	-62.943539
1457.528687	-60.396133
1458.201599	-57.329556
1458.874512	-59.923561
1459.547424	-59.482735
1460.220337	-58.200512
1460.893250	-59.299911
1461.566162	-59.185062
1462.239075	-59.286819
1462.911987	-57.951633
1463.584900	-56.571075
1464.257812	-58.851547
1464.930725	-56.643936
1465.603638	-59.122017
1466.276550	-55.657074
1466.949463	-54.824913
1467.622375	-59.214195
1468.295288	-57.213947
1468.968201	-57.045403
1469.641113	-57.462540
1470.314026	-57.608078
1470.986938	-57.704769
1471.659851	-54.977707
1472.332764	-56.963451
1473.005676	-59.200550
1473.678589	-56.183689
1474.351501	-56.781361
1475.024414	-56.682854
1475.697327	-56.510506
1476.370239	-55.696106
1477.043152	-55.506447
1477.716064	-57.039871
1478.388977	-53.898685
1479.061890	-52.756832
1479.734802	-57.361549
1480.407715	-55.351505
1481.080627	-53.073578
1481.753540	-52.174591
1482.426453	-54.020008
1483.099365	-52.543755
1483.772278	-53.495033
1484.445190	-52.741825
1485.118103	-50.623749
1485.791016	-52.528069
1486.463928	-51.356396
1487.136841	-51.102249
1487.809753	-51.792957
1488.482666	-52.873844
1489.155579	-51.420887
1489.828491	-49.370010
1490.501404	-49.485020
1491.174316	-47.581783
1491.847229	-50.359154
1492.520142	-52.631325
1493.193054	-48.408619
1493.865967	-49.244038
1494.538879	-46.877220
1495.211792	-44.928062
1495.884705	-47.809986
1496.557617	-46.478737
1497.230530	-44.205978
1497.903442	-44.231113
1498.576355	-44.363010
1499.249268	-44.888565
1499.922180	-45.281494
1500.595093	-43.523445
1501.268005	-43.691898
1501.940918	-44.126381
1502.613831	-44.461792
1503.286743	-43.186756
1503.959656	-43.138092
1504.632568	-42.136906
1505.305481	-41.959526
1505.978394	-44.605453
1506.651306	-45.603458
1507.324219	-44.781284
1507.997131	-47.075451
1508.670044	-44.614403
1509.342957	-46.511322
1510.015869	-47.519009
1510.688782	-47.333748
1511.361694	-46.674377
1512.034607	-49.155609
1512.707520	-49.108128
1513.380432	-48.627537
1514.053345	-48.560528
1514.726257	-47.896885
1515.399170	-48.738354
1516.072083	-50.452755
1516.744995	-50.540035
1517.417908	-50.170219
1518.090820	-51.551208
1518.763733	-52.042103
1519.436646	-49.987328
1520.109558	-51.222118
1520.782471	-52.631596
1521.455383	-52.776123
1522.128296	-51.406982
1522.801208	-51.248863
1523.474121	-53.659435
1524.147034	-53.615135
1524.819946	-54.642033
1525.492859	-52.773819
1526.165771	-53.540680
1526.838684	-53.350887
1527.511597	-53.773380
1528.184509	-54.227142
1528.857422	-54.663330
1529.530334	-54.089462
1530.203247	-53.172993
1530.876160	-54.550583
1531.549072	-55.229996
1532.221985	-55.226715
1532.894897	-55.773785
1533.567810	-55.550652
1534.240723	-53.597725
1534.913635	-57.251030
1535.586548	-55.745419
1536.259460	-54.306713
1536.932373	-55.958275
1537.605286	-59.365654
1538.278198	-55.558277
1538.951111	-56.200977
1539.624023	-59.514767
1540.296936	-58.328362
1540.969849	-58.368126
1541.642761	-56.968895
1542.315674	-55.378563
1542.988586	-57.010643
1543.661499	-56.766220
1544.334412	-57.046276
1545.007324	-56.529133
1545.680237	-56.810154
1546.353149	-59.402592
1547.026062	-58.340801
1547.698975	-56.686325
1548.371887	-56.629707
1549.044800	-58.392414
1549.717712	-57.515190
1550.390625	-58.361721
1551.063538	-56.169655
1551.736450	-57.060143
1552.409363	-58.126205
1553.082275	-60.377216
1553.755188	-58.182331
1554.428101	-56.840153
1555.101013	-58.627296
1555.773926	-60.252693
1556.446838	-59.927189
1557.119751	-58.232246
1557.792664	-58.397469
1558.465576	-57.812996
1559.138489	-59.955437
1559.811401	-58.301991
1560.484314	-57.380970
1561.157227	-57.838478
1561.830139	-60.931190
1562.503052	-60.043674
1563.175964	-56.855175
1563.848877	-56.850510
1564.521790	-58.919933
1565.194702	-58.148647
1565.867615	-56.470993
1566.540527	-58.062088
1567.213440	-60.345310
1567.886353	-61.602322
1568.559265	-59.161972
1569.232178	-58.224865
1569.905090	-57.717575
1570.578003	-58.706287
1571.250916	-59.685474
1571.923828	-58.054607
1572.596741	-61.353043
1573.269653	-57.632221
1573.942566	-59.683674
1574.615479	-60.900967
1575.288391	-56.645245
1575.961304	-59.120541
1576.634216	-58.143818
1577.307129	-58.871674
1577.980042	-59.673481
1578.652954	-57.308857
1579.325867	-57.145336
1579.998779	-56.378593
1580.671692	-57.007767
1581.344604	-58.449139
1582.017517	-59.250114
1582.690430	-57.575737
1583.363342	-56.659050
1584.036255	-57.200512
1584.709167	-57.293427
1585.382080	-58.377758
1586.054993	-57.575294
1586.727905	-55.795685
1587.400818	-57.309978
1588.073730	-57.722401
1588.746643	-60.567646
1589.419556	-57.814655
1590.092468	-58.112427
1590.765381	-56.474701
1591.438293	-56.232819
1592.111206	-57.123623
1592.784119	-57.467670
1593.457031	-57.393467
1594.129944	-56.158043
1594.802856	-55.657295
1595.475769	-55.689518
1596.148682	-55.891239
1596.821594	-58.225590
1597.494507	-56.718517
1598.167419	-56.537891
1598.840332	-55.513706
1599.513245	-56.314629
1600.186157	-57.801395
1600.859070	-56.441120
1601.531982	-54.280811
1602.204895	-55.343597
1602.877808	-55.340141
1603.550720	-55.225288
1604.223633	-52.464615
1604.896545	-55.804882
1605.569458	-55.456150
1606.242371	-53.095692
1606.915283	-52.226696
1607.588196	-55.511421
1608.261108	-53.926258
1608.934021	-54.734142
1609.606934	-56.262440
1610.279846	-54.958321
1610.952759	-52.983982
1611.625671	-53.323242
1612.298584	-53.581711
1612.971497	-51.587673
1613.644409	-51.416065
1614.317322	-53.698963
1614.990234	-53.797176
1615.663147	-51.747971
1616.336060	-53.921547
1617.008972	-48.927471
1617.681885	-52.728672
1618.354797	-52.642624
1619.027710	-52.332573
1619.700623	-50.768677
1620.373535	-48.403687
1621.046448	-47.964748
1621.719360	-49.453392
1622.392273	-51.045589
1623.065186	-49.393719
1623.738098	-49.594051
1624.411011	-47.585777
1625.083923	-49.330284
1625.756836	-48.846996
1626.429749	-49.290764
1627.102661	-50.956112
1627.775574	-48.300907
1628.448486	-47.573147
1629.121399	-45.648842
1629.794312	-44.783192
1630.467224	-45.671310
1631.140137	-45.453938
1631.813049	-42.953976
1632.485962	-44.635197
1633.158875	-41.099106
1633.831787	-41.529633
1634.504700	-43.553909
1635.177612	-41.547165
1635.850525	-42.230423
1636.523438	-41.586864
1637.196350	-41.670658
1637.869263	-42.010895
1638.542175	-41.103355
1639.215088	-40.966778
1639.888000	-43.251354
1640.560913	-40.891670
1641.233826	-43.273899
1641.906738	-43.216007
1642.579651	-41.722881
1643.252563	-43.348289
1643.925476	-43.032921
1644.598389	-41.530956
1645.271301	-44.596840
1645.944214	-46.232838
1646.617126	-43.748623
1647.290039	-47.411636
1647.962952	-45.061802
1648.635864	-46.497551
1649.308777	-45.101067
1649.981689	-46.204643
1650.654602	-47.829578
1651.327515	-48.026890
1652.000427	-48.705177
1652.673340	-47.909878
1653.346252	-49.622219
1654.019165	-49.467461
1654.692078	-49.492977
1655.364990	-49.411743
1656.037903	-48.903355
1656.710815	-49.151848
1657.383728	-51.375523
1658.056641	-52.046234
1658.729553	-51.160870
1659.402466	-52.936058
1660.075378	-53.687054
1660.748291	-52.906094
1661.421204	-51.479698
1662.094116	-53.671352
1662.767029	-53.592602
1663.439941	-51.505154
1664.112854	-50.471138
1664.785767	-50.173607
1665.458679	-53.345829
1666.131592	-51.156158
1666.804504	-50.996449
1667.477417	-51.982544
1668.150330	-51.935772
1668.823242	-53.661133
1669.496155	-54.558949
1670.169067	-53.188622
1670.841980	-54.244076
1671.514893	-53.233513
1672.187805	-55.302589
1672.860718	-55.001133
1673.533630	-56.168053
1674.206543	-52.862495
1674.879456	-52.256542
1675.552368	-53.535107
1676.225281	-53.617813
1676.898193	-55.830856
1677.571106	-55.469097
1678.244019	-55.640266
1678.916931	-55.546967
1679.589844	-59.317383
1680.262756	-55.808292
1680.935669	-55.318565
1681.608582	-57.584705
1682.281494	-56.253696
1682.954407	-56.830677
1683.627319	-55.178017
1684.300232	-56.474499
1684.973145	-58.166931
1685.646057	-55.650951
1686.318970	-56.715187
1686.991882	-54.439629
1687.664795	-55.677387
1688.337708	-57.092541
1689.010620	-57.215252
1689.683533	-55.054913
1690.356445	-54.376472
1691.029358	-55.271606
1691.702271	-56.204426
1692.375183	-57.157116
1693.048096	-54.164860
1693.721008	-54.989525
1694.393921	-58.847317
1695.066833	-58.942242
1695.739746	-56.681641
1696.412659	-57.063484
1697.085571	-54.355518
1697.758484	-55.958687
1698.431396	-56.177700
1699.104309	-56.405666
1699.777222	-56.440147
1700.450134	-58.765697
1701.123047	-56.164753
1701.795959	-59.746983
1702.468872	-56.989658
1703.141785	-58.147911
1703.814697	-56.427578
1704.487610	-56.383991
1705.160522	-58.860062
1705.833435	-56.435139
1706.506348	-54.592907
1707.179260	-57.610855
1707.852173	-56.679916
1708.525085	-58.079521
1709.197998	-57.367340
1709.870911	-58.015396
1710.543823	-56.603352
1711.216736	-58.038773
1711.889648	-58.285030
1712.562561	-57.017704
1713.235474	-55.519115
1713.908386	-55.127281
1714.581299	-57.467304
1715.254211	-55.147919
1715.927124	-55.307316
1716.600037	-56.289421
1717.272949	-56.628944
1717.945862	-55.556011
1718.618774	-55.099384
1719.291687	-55.576260
1719.964600	-56.261021
1720.637512	-54.378399
1721.310425	-55.361397
1721.983337	-55.173553
1722.656250	-55.993366
1723.329163	-54.504341
1724.002075	-56.382580
1724.674988	-53.364006
1725.347900	-55.144745
1726.020813	-55.053730
1726.693726	-55.475182
1727.366638	-55.162327
1728.039551	-53.808727
1728.712463	-57.344769
1729.385376	-55.343323
1730.058289	-54.597229
1730.731201	-55.553635
1731.404114	-53.515949
1732.077026	-52.918850
1732.749939	-55.035084
1733.422852	-54.506409
1734.095764	-53.390755
1734.768677	-53.365658
1735.441589	-53.992485
1736.114502	-54.112076
1736.787415	-54.074665
1737.460327	-56.347610
1738.133240	-53.602009
1738.806152	-55.450680
1739.479065	-53.383335
1740.151978	-52.613617
1740.824890	-52.251183
1741.497803	-54.261654
1742.170715	-53.169052
1742.843628	-54.475597
1743.516541	-52.160587
1744.189453	-53.967999
1744.862366	-51.346752
1745.535278	-52.294628
1746.208191	-53.216167
1746.881104	-53.371338
1747.554016	-51.081909
1748.226929	-53.848694
1748.899841	-50.972393
1749.572754	-49.379673
1750.245667	-52.176449
1750.918579	-48.238514
1751.591492	-51.175568
1752.264404	-50.403522
1752.937317	-49.549999
1753.610229	-51.186993
1754.283142	-52.297550
1754.956055	-49.252537
1755.628967	-50.104286
1756.301880	-48.948681
1756.974792	-46.656189
1757.647705	-46.732948
1758.320618	-47.418072
1758.993530	-47.896984
1759.666443	-46.483074
1760.339355	-47.569653
1761.012268	-49.106026
1761.685181	-46.374687
1762.358093	-45.500961
1763.031006	-44.881306
1763.703918	-43.962383
1764.376831	-42.751865
1765.049744	-42.567581
1765.722656	-44.212978
1766.395569	-42.043140
1767.068481	-42.895844
1767.741394	-43.128807
1768.414307	-42.996502
1769.087219	-41.070690
1769.760132	-41.577671
1770.433044	-40.897869
1771.105957	-41.017872
1771.778870	-40.104084
1772.451782	-40.901318
1773.124695	-40.945271
1773.797607	-40.709068
1774.470520	-39.069965
1775.143433	-37.607563
1775.816345	-38.992081
1776.489258	-39.401711
1777.162170	-42.213676
1777.835083	-40.456837
1778.507996	-39.880688
1779.180908	-42.197037
1779.853821	-42.304340
1780.526733	-42.612938
1781.199646	-41.744804
1781.872559	-44.368656
1782.545471	-43.560955
1783.218384	-41.503513
1783.891296	-43.062950
1784.564209	-45.859722
1785.237122	-47.797039
1785.910034	-42.680965
1786.582947	-46.872318
1787.255859	-45.832844
1787.928772	-48.402996
1788.601685	-46.626732
1789.274597	-45.691174
1789.947510	-46.124283
1790.620422	-47.084991
1791.293335	-46.898838
1791.966248	-48.610401
1792.639160	-49.502529
1793.312073	-47.955639
1793.984985	-47.229435
1794.657898	-48.864670
1795.330811	-49.634933
1796.003723	-47.651787
1796.676636	-50.603214
1797.349548	-47.551460
1798.022461	-48.336632
1798.695374	-48.521381
1799.368286	-52.341145
1800.041199	-52.171047
1800.714111	-50.594246
1801.387024	-51.134136
1802.059937	-49.878845
1802.732849	-50.932117
1803.405762	-51.863712
1804.078674	-49.436264
1804.751587	-50.210255
1805.424500	-50.169277
1806.097412	-50.018135
1806.770325	-52.953815
1807.443237	-51.553944
1808.116150	-52.447159
1808.789062	-52.012714
1809.461975	-54.151127
1810.134888	-53.236473
1810.807800	-51.034737
1811.480713	-52.151573
1812.153625	-53.290295
1812.826538	-51.071480
1813.499451	-52.322975
1814.172363	-53.025436
1814.845276	-52.260105
1815.518188	-52.485569
1816.191101	-53.528603
1816.864014	-54.054741
1817.536926	-53.639198
1818.209839	-55.886806
1818.882751	-53.537537
1819.555664	-55.333172
1820.228577	-53.279282
1820.901489	-54.532200
1821.574402	-52.654724
1822.247314	-53.328808
1822.920227	-52.434879
1823.593140	-54.663040
1824.266052	-52.015053
1824.938965	-53.079048
1825.611877	-54.522938
1826.284790	-51.677536
1826.957703	-54.131519
1827.630615	-53.368095
1828.303528	-54.090248
1828.976440	-54.992416
1829.649353	-53.080273
1830.322266	-53.518024
1830.995178	-53.504906
1831.668091	-52.785786
1832.341003	-53.084812
1833.013916	-54.150547
1833.686829	-55.046951
1834.359741	-55.460033
1835.032654	-54.679657
1835.705566	-54.331562
1836.378479	-53.376282
1837.051392	-54.804768
1837.724304	-55.538342
1838.397217	-52.731590
1839.070129	-53.723576
1839.743042	-56.118702
1840.415955	-53.928921
1841.088867	-53.617977
1841.761780	-53.981770
1842.434692	-56.654770
1843.107605	-54.391373
1843.780518	-56.145439
1844.453430	-55.617840
1845.126343	-55.659222
1845.799255	-54.184025
1846.472168	-56.489071
1847.145081	-53.367683
1847.817993	-53.327770
1848.490906	-54.470657
1849.163818	-55.127796
1849.836731	-55.040051
1850.509644	-55.364925
1851.182556	-54.995602
1851.855469	-52.619717
1852.528381	-55.395027
1853.201294	-53.616428
1853.874207	-55.370655
1854.547119	-53.439270
1855.220032	-54.319469
1855.892944	-53.665066
1856.565857	-55.133041
1857.238770	-55.117790
1857.911682	-53.381927
1858.584595	-54.959743
1859.257507	-51.759342
1859.930420	-51.800781
1860.603333	-53.947803
1861.276245	-52.740879
1861.949158	-52.717449
1862.622070	-52.723305
1863.294983	-54.107212
1863.967896	-52.957108
1864.640808	-51.622955
1865.313721	-53.694469
1865.986633	-51.784744
1866.659546	-51.086079
1867.332458	-54.048706
1868.005371	-51.825874
1868.678284	-53.627228
1869.351196	-52.268890
1870.024109	-52.322712
1870.697021	-53.296391
1871.369934	-52.398239
1872.042847	-52.225521
1872.715759	-52.850800
1873.388672	-52.139545
1874.061584	-51.567959
1874.734497	-51.827682
1875.407410	-50.558456
1876.080322	-47.903522
1876.753235	-53.138973
1877.426147	-49.291107
1878.099060	-51.149704
1878.771973	-49.897247
1879.444885	-49.487888
1880.117798	-48.806973
1880.790710	-49.963684
1881.463623	-50.652908
1882.136536	-50.379967
1882.809448	-49.950310
1883.482361	-48.679871
1884.155273	-48.562244
1884.828186	-47.995636
1885.501099	-48.982693
1886.174011	-48.729427
1886.846924	-47.553936
1887.519836	-49.642021
1888.192749	-47.181889
1888.865662	-47.947758
1889.538574	-49.112938
1890.211487	-48.269909
1890.884399	-46.867805
1891.557312	-46.254490
1892.230225	-46.807011
1892.903137	-45.099861
1893.576050	-45.075142
1894.248962	-46.273548
1894.921875	-44.470520
1895.594788	-45.851105
1896.267700	-44.754711
1896.940613	-42.977577
1897.613525	-45.181973
1898.286438	-44.627407
1898.959351	-45.052250
1899.632263	-46.680576
1900.305176	-42.213783
1900.978088	-39.911827
1901.651001	-41.041245
1902.323914	-40.076057
1902.996826	-38.877239
1903.669739	-38.247120
1904.342651	-41.131809
1905.015564	-41.177654
1905.688477	-39.104397
1906.361389	-38.140396
1907.034302	-36.543098
1907.707214	-39.092377
1908.380127	-38.547100
1909.053040	-37.940201
1909.725952	-38.568321
1910.398865	-38.843399
1911.071777	-39.304688
1911.744690	-37.534977
1912.417603	-38.817097
1913.090515	-40.879478
1913.763428	-39.850231
1914.436340	-38.668316
1915.109253	-40.543892
1915.782166	-42.990490
1916.455078	-40.971870
1917.127991	-41.513420
1917.800903	-43.642326
1918.473816	-43.005623
1919.146729	-43.255348
1919.819641	-42.931881
1920.492554	-45.748856
1921.165466	-44.657570
1921.838379	-46.880512
1922.511292	-45.245464
1923.184204	-43.896740
1923.857117	-44.410530
1924.530029	-45.114529
1925.202942	-45.722988
1925.875854	-46.303799
1926.548767	-43.828930
1927.221680	-47.244747
1927.894592	-45.146191
1928.567505	-46.576466
1929.240417	-47.317963
1929.913330	-46.977413
1930.586243	-46.385155
1931.259155	-47.173401
1931.932068	-46.994938
1932.604980	-47.893448
1933.277893	-48.154350
1933.950806	-48.734509
1934.623718	-48.050407
1935.296631	-49.601891
1935.969543	-48.114326
1936.642456	-49.407700
1937.315369	-51.625069
1937.988281	-50.272480
1938.661194	-48.481487
1939.334106	-48.477795
1940.007019	-48.658073
1940.679932	-49.749519
1941.352844	-50.642612
1942.025757	-49.106342
1942.698669	-48.383499
1943.371582	-48.727196
1944.044495	-49.775967
1944.717407	-51.696758
1945.390320	-48.858608
1946.063232	-49.037384
1946.736145	-49.081516
1947.409058	-49.836636
1948.081970	-50.160259
1948.754883	-51.133873
1949.427795	-50.751331
1950.100708	-52.190334
1950.773621	-50.344177
1951.446533	-50.598061
1952.119446	-51.079140
1952.792358	-51.765392
1953.465271	-51.203526
1954.138184	-51.586578
1954.811096	-52.046413
1955.484009	-51.844288
1956.156921	-52.603912
1956.829834	-50.361748
1957.502747	-51.212646
1958.175659	-51.828407
1958.848572	-52.539726
1959.521484	-51.179344
1960.194397	-51.860363
1960.867310	-51.468605
1961.540222	-51.877068
1962.213135	-51.754436
1962.886047	-50.660084
1963.558960	-51.676929
1964.231873	-52.022003
1964.904785	-52.700928
1965.577698	-51.537159
1966.250610	-53.105606
1966.923523	-54.882313
1967.596436	-49.525059
1968.269348	-49.403530
1968.942261	-53.488110
1969.615173	-52.664944
1970.288086	-52.134296
1970.960999	-53.020233
1971.633911	-52.517590
1972.306824	-51.251606
1972.979736	-52.190243
1973.652649	-50.345425
1974.325562	-50.949924
1974.998474	-52.260223
1975.671387	-51.385777
1976.344299	-50.521725
1977.017212	-50.805637
1977.690125	-52.057014
1978.363037	-50.263454
1979.035950	-51.951324
1979.708862	-51.483658
1980.381775	-51.603775
1981.054688	-51.327198
1981.727600	-50.446953
1982.400513	-50.848148
1983.073425	-51.873158
1983.746338	-50.179558
1984.419250	-51.439514
1985.092163	-53.491497
1985.765076	-50.649921
1986.437988	-50.111168
1987.110901	-50.076683
1987.783813	-50.605507
1988.456726	-52.349483
1989.129639	-48.958099
1989.802551	-49.156601
1990.475464	-51.726704
1991.148376	-50.937946
1991.821289	-49.708935
1992.494202	-52.328899
1993.167114	-52.669411
1993.840027	-50.691586
1994.512939	-50.241295
1995.185852	-52.190578
1995.858765	-52.255787
1996.531677	-50.668804
1997.204590	-50.215542
1997.877502	-49.143726
1998.550415	-50.434277
1999.223328	-50.271545
1999.896240	-50.435184
2000.569153	-48.634907
2001.242065	-50.817875
2001.914978	-50.320099
2002.587891	-50.039379
2003.260803	-48.734749
2003.933716	-50.102074
2004.606628	-50.876068
2005.279541	-50.243675
2005.952454	-49.530319
2006.625366	-50.237053
2007.298279	-50.330013
2007.971191	-48.497814
2008.644104	-50.062840
2009.317017	-49.992264
2009.989929	-49.900486
2010.662842	-47.681446
2011.335754	-47.530918
2012.008667	-47.842381
2012.681580	-48.304977
2013.354492	-46.633373
2014.027405	-50.516312
2014.700317	-51.622627
2015.373230	-47.781727
2016.046143	-47.334206
2016.719055	-46.655087
2017.391968	-46.105358
2018.064880	-47.655327
2018.737793	-45.300278
2019.410706	-46.938683
2020.083618	-48.662468
2020.756531	-49.306992
2021.429443	-47.205231
2022.102356	-46.685795
2022.775269	-46.587830
2023.448181	-45.396797
2024.121094	-46.646835
2024.794006	-44.921677
2025.466919	-43.380947
2026.139832	-44.371017
2026.812744	-44.043140
2027.485657	-45.466732
2028.158569	-43.652248
2028.831482	-44.126476
2029.504395	-43.564209
2030.177307	-42.059017
2030.850220	-42.623089
2031.523132	-41.690697
2032.196045	-41.341419
2032.868958	-40.863441
2033.541870	-39.001854
2034.214783	-41.516464
2034.887695	-39.740143
2035.560608	-38.377743
2036.233521	-40.626648
2036.906433	-41.079632
2037.579346	-39.536350
2038.252258	-39.389069
2038.925171	-41.284927
2039.598083	-39.403168
2040.270996	-37.900505
2040.943909	-36.435280
2041.616821	-36.922832
2042.289734	-37.152210
2042.962646	-38.208015
2043.635559	-37.209736
2044.308472	-36.640873
2044.981384	-37.317593
2045.654297	-36.335049
2046.327209	-40.484905
2047.000122	-41.376701
2047.673035	-37.850868
2048.345947	-38.574444
2049.018860	-36.690117
2049.691772	-38.987083
2050.364685	-38.998779
2051.037598	-37.350151
2051.710510	-38.937366
2052.383423	-41.834320
2053.056335	-38.488049
2053.729248	-41.569172
2054.402161	-40.313202
2055.075073	-40.404022
2055.747986	-40.446774
2056.420898	-41.583279
2057.093811	-41.808586
2057.766724	-41.374088
2058.439636	-43.261303
2059.112549	-43.347469
2059.785461	-45.668999
2060.458374	-44.110260
2061.131287	-43.784733
2061.804199	-43.409904
2062.477112	-43.933792
2063.150024	-44.552860
2063.822937	-44.845028
2064.495850	-45.155510
2065.168762	-44.102547
2065.841675	-44.905903
2066.514587	-46.576702
2067.187500	-44.408665
2067.860413	-46.250740
2068.533325	-43.608742
2069.206238	-45.769619
2069.879150	-44.879395
2070.552063	-45.678059
2071.224976	-47.983875
2071.897888	-45.220852
2072.570801	-46.533760
2073.243713	-45.449612
2073.916626	-48.420853
2074.589539	-48.540947
2075.262451	-46.400600
2075.935364	-47.564785
2076.608276	-47.916054
2077.281189	-46.983887
2077.954102	-46.910923
2078.627014	-47.563793
2079.299927	-50.274864
2079.972839	-46.814167
2080.645752	-49.034264
2081.318665	-49.158859
2081.991577	-52.033455
2082.664490	-48.215889
2083.337402	-47.518330
2084.010315	-46.994656
2084.683228	-50.313179
2085.356140	-47.617722
2086.029053	-51.334091
2086.701965	-49.856709
2087.374878	-50.104229
2088.047791	-49.858334
2088.720703	-48.826721
2089.393616	-50.478386
2090.066528	-49.635822
2090.739441	-51.325890
2091.412354	-48.892574
2092.085266	-48.751282
2092.758179	-48.949745
2093.431091	-49.676991
2094.104004	-50.717693
2094.776917	-47.967857
2095.449829	-49.159187
2096.122742	-49.137486
2096.795654	-49.707001
2097.468567	-51.643978
2098.141479	-50.894875
2098.814392	-50.150806
2099.487305	-49.504280
2100.160217	-49.198517
2100.833130	-51.309040
2101.506042	-50.018173
2102.178955	-49.587772
2102.851868	-49.840961
2103.524780	-50.914928
2104.197693	-50.980904
2104.870605	-51.354065
2105.543518	-52.811760
2106.216431	-48.641365
2106.889343	-50.689224
2107.562256	-50.025887
2108.235168	-51.676483
2108.908081	-50.132168
2109.580994	-49.045094
2110.253906	-49.495106
2110.926819	-51.818249
2111.599731	-48.950390
2112.272644	-49.212978
2112.945557	-52.286575
2113.618469	-49.939686
2114.291382	-50.417675
2114.964294	-49.998016
2115.637207	-51.374416
2116.310120	-47.675343
2116.983032	-48.375248
2117.655945	-50.296272
2118.328857	-51.423122
2119.001770	-49.971283
2119.674683	-49.463932
2120.347595	-47.932487
2121.020508	-50.460732
2121.693420	-50.039661
2122.366333	-47.990898
2123.039246	-48.832653
2123.712158	-48.668274
2124.385071	-47.182137
2125.057983	-52.674889
2125.730896	-51.206078
2126.403809	-51.493870
2127.076721	-48.872330
2127.749634	-51.456989
2128.422546	-49.665749
2129.095459	-50.315338
2129.768372	-51.148590
2130.441284	-47.859753
2131.114197	-48.629246
2131.787109	-50.560925
2132.460022	-47.811275
2133.132935	-47.842236
2133.805847	-49.509308
2134.478760	-49.278984
2135.151672	-45.724442
2135.824585	-47.299168
2136.497498	-49.164616
2137.170410	-48.212627
2137.843323	-46.937054
2138.516235	-45.398159
2139.189148	-48.259342
2139.862061	-46.444004
2140.534973	-48.927959
2141.207886	-47.462189
2141.880798	-47.524887
2142.553711	-48.614025
2143.226624	-47.434166
2143.899536	-46.405453
2144.572449	-45.795456
2145.245361	-46.518551
2145.918274	-46.106438
2146.591187	-45.480816
