Frequency (Hz)	Level (dB)
2834.307861	-57.017056
2834.980774	-58.405724
2835.653687	-56.273392
2836.326599	-56.252724
2836.999512	-59.267899
2837.672424	-56.494766
2838.345337	-57.193874
2839.018250	-54.897602
2839.691162	-56.255974
2840.364075	-57.107166
2841.036987	-55.479343
2841.709900	-57.745884
2842.382812	-56.698067
2843.055725	-55.885380
2843.728638	-58.958450
2844.401550	-56.977005
2845.074463	-55.291454
2845.747375	-56.078827
2846.420288	-57.049030
2847.093201	-57.998013
2847.766113	-55.459743
2848.439026	-56.238995
2849.111938	-56.352318
2849.784851	-55.278923
2850.457764	-53.791351
2851.130676	-54.456402
2851.803589	-55.543743
2852.476501	-56.353451
2853.149414	-54.662975
2853.822327	-53.302898
2854.495239	-55.296684
2855.168152	-55.908741
2855.841064	-53.417595
2856.513977	-51.989914
2857.186890	-52.422340
2857.859802	-54.800400
2858.532715	-55.504917
2859.205627	-54.749836
2859.878540	-53.330254
2860.551453	-54.277508
2861.224365	-53.645245
2861.897278	-54.253990
2862.570190	-54.270744
2863.243103	-52.914276
2863.916016	-51.094185
2864.588928	-53.104836
2865.261841	-54.656918
2865.934753	-53.148228
2866.607666	-52.182106
2867.280579	-54.263119
2867.953491	-54.070118
2868.626404	-53.461552
2869.299316	-53.723034
2869.972229	-53.363220
2870.645142	-51.852013
2871.318054	-50.588562
2871.990967	-52.228432
2872.663879	-53.208061
2873.336792	-52.744148
2874.009705	-54.618832
2874.682617	-51.631603
2875.355530	-50.104134
2876.028442	-52.702324
2876.701355	-53.843788
2877.374268	-51.993294
2878.047180	-50.288639
2878.720093	-52.903641
2879.393005	-53.275860
2880.065918	-51.078648
2880.738831	-50.668789
2881.411743	-49.635948
2882.084656	-50.978317
2882.757568	-49.505222
2883.430481	-49.841492
2884.103394	-50.536003
2884.776306	-51.285789
2885.449219	-48.666298
2886.122131	-48.165592
2886.795044	-51.176220
2887.467957	-50.002159
2888.140869	-47.868607
2888.813782	-45.707340
2889.486694	-47.010292
2890.159607	-49.211433
2890.832520	-46.048923
2891.505432	-49.558598
2892.178345	-47.068581
2892.851257	-47.240688
2893.524170	-47.275738
2894.197083	-47.973206
2894.869995	-49.637161
2895.542908	-45.577724
2896.215820	-46.361580
2896.888733	-48.708691
2897.561646	-45.475685
2898.234558	-46.653709
2898.907471	-45.504124
2899.580383	-44.854099
2900.253296	-46.571938
2900.926208	-44.857635
2901.599121	-46.155754
2902.272034	-47.658897
2902.944946	-43.441246
2903.617859	-44.576996
2904.290771	-46.505291
2904.963684	-44.111439
2905.636597	-46.430080
2906.309509	-44.260109
2906.982422	-45.864902
2907.655334	-45.903122
2908.328247	-45.667641
2909.001160	-43.066441
2909.674072	-45.216995
2910.346985	-44.235874
2911.019897	-44.700142
2911.692810	-45.820915
2912.365723	-44.000511
2913.038635	-45.629875
2913.711548	-46.977272
2914.384460	-44.539696
2915.057373	-46.129665
2915.730286	-45.349640
2916.403198	-45.078552
2917.076111	-44.818653
2917.749023	-44.063694
2918.421936	-44.556675
2919.094849	-44.913486
2919.767761	-46.344158
2920.440674	-45.228062
2921.113586	-46.370270
2921.786499	-44.315872
2922.459412	-45.357178
2923.132324	-47.454163
2923.805237	-45.135094
2924.478149	-45.836292
2925.151062	-44.644451
2925.823975	-46.088142
2926.496887	-46.918453
2927.169800	-46.633358
2927.842712	-45.666260
2928.515625	-46.985943
2929.188538	-45.528164
2929.861450	-49.025791
2930.534363	-45.792370
2931.207275	-45.300365
2931.880188	-46.944996
2932.553101	-46.970974
2933.226013	-46.733894
2933.898926	-47.842659
2934.571838	-47.492165
2935.244751	-46.703777
2935.917664	-48.013081
2936.590576	-46.631477
2937.263489	-47.355576
2937.936401	-51.370029
2938.609314	-49.155022
2939.282227	-48.971104
2939.955139	-49.332481
2940.628052	-48.988678
2941.300964	-49.978962
2941.973877	-46.854435
2942.646790	-49.468178
2943.319702	-50.721909
2943.992615	-49.300190
2944.665527	-50.989159
2945.338440	-49.886852
2946.011353	-48.645859
2946.684265	-49.286419
2947.357178	-49.722198
2948.030090	-53.564480
2948.703003	-52.259857
2949.375916	-51.676949
2950.048828	-51.492531
2950.721741	-52.855270
2951.394653	-54.012257
2952.067566	-51.374233
2952.740479	-50.024174
2953.413391	-51.944504
2954.086304	-50.741974
2954.759216	-52.725342
2955.432129	-53.147064
2956.105042	-52.270805
2956.777954	-52.642612
2957.450867	-52.882214
2958.123779	-51.637901
2958.796692	-53.196941
2959.469604	-52.806313
2960.142517	-51.742168
2960.815430	-54.871090
2961.488342	-51.632919
2962.161255	-53.274715
2962.834167	-51.836243
2963.507080	-52.214390
2964.179993	-51.926922
2964.852905	-51.334351
2965.525818	-54.474388
2966.198730	-54.481194
2966.871643	-51.976650
2967.544556	-52.389137
2968.217468	-55.288227
2968.890381	-52.713535
2969.563293	-52.226974
2970.236206	-54.489902
2970.909119	-54.556255
2971.582031	-54.083778
2972.254944	-54.434307
2972.927856	-54.499752
2973.600769	-54.680347
2974.273682	-53.408806
2974.946594	-52.665802
2975.619507	-53.113983
2976.292419	-53.855843
2976.965332	-54.041847
2977.638245	-54.049953
2978.311157	-56.934879
2978.984070	-56.195438
2979.656982	-57.462425
2980.329895	-55.482872
2981.002808	-54.328815
2981.675720	-54.262058
2982.348633	-55.227406
2983.021545	-53.957554
2983.694458	-53.303219
2984.367371	-55.968376
2985.040283	-53.009560
2985.713196	-54.918724
2986.386108	-54.553307
2987.059021	-56.691139
2987.731934	-54.106842
2988.404846	-53.716427
2989.077759	-54.427113
2989.750671	-57.074593
2990.423584	-56.607628
2991.096497	-59.115593
2991.769409	-55.587223
2992.442322	-55.985504
2993.115234	-55.423347
2993.788147	-54.730984
2994.461060	-57.353882
2995.133972	-56.457932
2995.806885	-55.871380
2996.479797	-54.851288
2997.152710	-55.289707
2997.825623	-56.536789
2998.498535	-58.051006
2999.171448	-56.745853
2999.844360	-55.454815
3000.517273	-56.157795
3001.190186	-57.766609
3001.863098	-58.068745
3002.536011	-57.939178
3003.208923	-56.275146
3003.881836	-56.310802
3004.554749	-56.429489
3005.227661	-57.296143
3005.900574	-57.394081
3006.573486	-55.512585
3007.246399	-55.577465
3007.919312	-57.164413
3008.592224	-55.500664
3009.265137	-55.889305
3009.938049	-58.583115
3010.610962	-57.489357
3011.283875	-57.005039
3011.956787	-57.427940
3012.629700	-58.738579
3013.302612	-58.417618
3013.975525	-57.418903
3014.648438	-56.895325
3015.321350	-55.247578
3015.994263	-57.159386
3016.667175	-58.086620
3017.340088	-59.087605
3018.013000	-58.183689
3018.685913	-57.997341
3019.358826	-57.343403
3020.031738	-57.260040
3020.704651	-57.911568
3021.377563	-56.953831
3022.050476	-57.189987
3022.723389	-58.339844
3023.396301	-57.826187
3024.069214	-56.526875
3024.742126	-56.511887
3025.415039	-56.894608
3026.087952	-57.219563
3026.760864	-57.162449
3027.433777	-57.136223
3028.106689	-57.272022
3028.779602	-56.057980
3029.452515	-56.790123
3030.125427	-57.399014
3030.798340	-57.209251
3031.471252	-57.126259
3032.144165	-56.559258
3032.817078	-58.235413
3033.489990	-60.365486
3034.162903	-58.282452
3034.835815	-58.996613
3035.508728	-60.212635
3036.181641	-55.639984
3036.854553	-58.252911
3037.527466	-56.266678
3038.200378	-55.198841
3038.873291	-58.213943
3039.546204	-56.407528
3040.219116	-58.440002
3040.892029	-57.992825
3041.564941	-61.203392
3042.237854	-59.438114
3042.910767	-59.227379
3043.583679	-57.687416
3044.256592	-56.627499
3044.929504	-57.328487
3045.602417	-57.440533
3046.275330	-58.675247
3046.948242	-56.098831
3047.621155	-57.873062
3048.294067	-57.106724
3048.966980	-55.747765
3049.639893	-58.015762
3050.312805	-58.956970
3050.985718	-56.092461
3051.658630	-59.007950
3052.331543	-56.934895
3053.004456	-56.053780
3053.677368	-57.902592
3054.350281	-59.084263
3055.023193	-57.170834
3055.696106	-55.299988
3056.369019	-57.135311
3057.041931	-58.415813
3057.714844	-58.044792
3058.387756	-57.686718
3059.060669	-60.135700
3059.733582	-58.599251
3060.406494	-56.579205
3061.079407	-56.714863
3061.752319	-58.819458
3062.425232	-59.973946
3063.098145	-57.069366
3063.771057	-55.708687
3064.443970	-55.892933
3065.116882	-58.313267
3065.789795	-60.903664
3066.462708	-57.224411
3067.135620	-56.981709
3067.808533	-59.286205
3068.481445	-58.940948
3069.154358	-58.778515
3069.827271	-58.340816
3070.500183	-59.380463
3071.173096	-57.953331
3071.846008	-58.310043
3072.518921	-58.202286
3073.191833	-57.495770
3073.864746	-58.825073
3074.537659	-57.300545
3075.210571	-57.581299
3075.883484	-58.306698
3076.556396	-57.257149
3077.229309	-58.776405
3077.902222	-58.094749
3078.575134	-56.731232
3079.248047	-56.358559
3079.920959	-57.046867
3080.593872	-57.104027
3081.266785	-57.388992
3081.939697	-57.904205
3082.612610	-56.082970
3083.285522	-58.639034
3083.958435	-58.287014
3084.631348	-56.974926
3085.304260	-57.489105
3085.977173	-56.432251
3086.650085	-59.388676
3087.322998	-59.391853
3087.995911	-58.326839
3088.668823	-56.737114
3089.341736	-60.490654
3090.014648	-58.140320
3090.687561	-56.313332
3091.360474	-55.894016
3092.033386	-60.059975
3092.706299	-57.584808
3093.379211	-55.232113
3094.052124	-58.170322
3094.725037	-55.798561
3095.397949	-58.028870
3096.070862	-57.384979
3096.743774	-57.958908
3097.416687	-58.105274
3098.089600	-59.478859
3098.762512	-56.791370
3099.435425	-55.446404
3100.108337	-57.503880
3100.781250	-58.624344
3101.454163	-56.156559
3102.127075	-58.171227
3102.799988	-56.286644
3103.472900	-56.517956
3104.145813	-56.745907
3104.818726	-55.189320
3105.491638	-56.322094
3106.164551	-57.296337
3106.837463	-56.473595
3107.510376	-55.854088
3108.183289	-54.174076
3108.856201	-56.007069
3109.529114	-55.593040
3110.202026	-57.557293
3110.874939	-57.182747
3111.547852	-58.173676
3112.220764	-57.838989
3112.893677	-55.742310
3113.566589	-55.902969
3114.239502	-56.374943
3114.912415	-55.108891
3115.585327	-57.554367
3116.258240	-56.132267
3116.931152	-56.279873
3117.604065	-56.009857
3118.276978	-56.150723
3118.949890	-57.179665
3119.622803	-56.825752
3120.295715	-55.300751
3120.968628	-53.327988
3121.641541	-54.899555
3122.314453	-55.288727
3122.987366	-55.532772
3123.660278	-55.087708
3124.333191	-56.143139
3125.006104	-55.028900
3125.679016	-53.513573
3126.351929	-55.483398
3127.024841	-55.005718
3127.697754	-54.393261
3128.370667	-52.518021
3129.043579	-53.541397
3129.716492	-54.874084
3130.389404	-53.190449
3131.062317	-54.212685
3131.735229	-55.723106
3132.408142	-53.649094
3133.081055	-54.713078
3133.753967	-55.778286
3134.426880	-54.528870
3135.099792	-54.878693
3135.772705	-55.132248
3136.445618	-55.006580
3137.118530	-54.198109
3137.791443	-52.325237
3138.464355	-53.164112
3139.137268	-51.494923
3139.810181	-53.634960
3140.483093	-55.124695
3141.156006	-53.771683
3141.828918	-53.953705
3142.501831	-53.881348
3143.174744	-53.556240
3143.847656	-52.479996
3144.520569	-53.120590
3145.193481	-53.013462
3145.866394	-53.214954
3146.539307	-53.147476
3147.212219	-50.567230
3147.885132	-53.533054
3148.558044	-52.317699
3149.230957	-52.121380
3149.903870	-52.440865
3150.576782	-50.760197
3151.249695	-51.590309
3151.922607	-53.945049
3152.595520	-51.738342
3153.268433	-50.297810
3153.941345	-52.416859
3154.614258	-52.822144
3155.287170	-53.022655
3155.960083	-52.256298
3156.632996	-53.430473
3157.305908	-54.460548
3157.978821	-50.976532
3158.651733	-49.620609
3159.324646	-51.406860
3159.997559	-50.226147
3160.670471	-53.105118
3161.343384	-50.397243
3162.016296	-51.138992
3162.689209	-52.864452
3163.362122	-52.040623
3164.035034	-48.515060
3164.707947	-51.294361
3165.380859	-52.567543
3166.053772	-50.565353
3166.726685	-50.223362
3167.399597	-49.683262
3168.072510	-50.419331
3168.745422	-49.028820
3169.418335	-49.174355
3170.091248	-49.537090
3170.764160	-47.505791
3171.437073	-51.240021
3172.109985	-49.909885
3172.782898	-50.066090
3173.455811	-50.175041
3174.128723	-48.260563
3174.801636	-49.223633
3175.474548	-48.679195
3176.147461	-47.816269
3176.820374	-48.283581
3177.493286	-49.941750
3178.166199	-48.562107
3178.839111	-47.442635
3179.512024	-47.024261
3180.184937	-47.820358
3180.857849	-48.369747
3181.530762	-49.554993
3182.203674	-47.945988
3182.876587	-46.963253
3183.549500	-45.614258
3184.222412	-45.684196
3184.895325	-47.257954
3185.568237	-45.793285
3186.241150	-45.067120
3186.914062	-45.854736
3187.586975	-45.639469
3188.259888	-46.392841
3188.932800	-46.977562
3189.605713	-46.654064
3190.278625	-44.794830
3190.951538	-45.550720
3191.624451	-46.123314
3192.297363	-45.216961
3192.970276	-46.021324
3193.643188	-43.425034
3194.316101	-46.138187
3194.989014	-45.690018
3195.661926	-45.584309
3196.334839	-43.867863
3197.007751	-45.114590
3197.680664	-44.663685
3198.353577	-45.295383
3199.026489	-42.244919
3199.699402	-42.825382
3200.372314	-43.409653
3201.045227	-43.681461
3201.718140	-44.852798
3202.391052	-43.268913
3203.063965	-41.705776
3203.736877	-41.172607
3204.409790	-42.260815
3205.082703	-42.860844
3205.755615	-43.013939
3206.428528	-44.508564
3207.101440	-43.914108
3207.774353	-44.140076
3208.447266	-44.353809
3209.120178	-45.304844
3209.793091	-43.132942
3210.466003	-43.745975
3211.138916	-44.646107
3211.811829	-44.152401
3212.484741	-43.219677
3213.157654	-45.353661
3213.830566	-45.563698
3214.503479	-44.416763
3215.176392	-43.395641
3215.849304	-43.480125
3216.522217	-44.792370
3217.195129	-45.319237
3217.868042	-44.702232
3218.540955	-45.454369
3219.213867	-46.332474
3219.886780	-46.190182
3220.559692	-45.810909
3221.232605	-46.487942
3221.905518	-44.679050
3222.578430	-47.645412
3223.251343	-46.034565
3223.924255	-46.764435
3224.597168	-45.729130
3225.270081	-48.380699
3225.942993	-49.017300
3226.615906	-48.369984
3227.288818	-49.948471
3227.961731	-47.929489
3228.634644	-46.027271
3229.307556	-47.136509
3229.980469	-48.756268
3230.653381	-46.413559
3231.326294	-48.240631
3231.999207	-50.935280
3232.672119	-46.652248
3233.345032	-47.911594
3234.017944	-49.351681
3234.690857	-49.874485
3235.363770	-48.789909
3236.036682	-50.990440
3236.709595	-48.294033
3237.382507	-50.215530
3238.055420	-48.510456
3238.728333	-51.872540
3239.401245	-48.901146
3240.074158	-49.219757
3240.747070	-49.474052
3241.419983	-49.571888
3242.092896	-50.230076
3242.765808	-51.083267
3243.438721	-49.085484
3244.111633	-52.043633
3244.784546	-50.049362
3245.457458	-51.298317
3246.130371	-52.542435
3246.803284	-51.312290
3247.476196	-51.187599
3248.149109	-52.394550
3248.822021	-48.288963
3249.494934	-49.390358
3250.167847	-50.457764
3250.840759	-52.471416
3251.513672	-52.265495
3252.186584	-52.973801
3252.859497	-52.980595
3253.532410	-51.222404
3254.205322	-54.215622
3254.878235	-54.885303
3255.551147	-53.690334
3256.224060	-51.548988
3256.896973	-53.641399
3257.569885	-53.299000
3258.242798	-51.134991
3258.915710	-54.045502
3259.588623	-54.278103
3260.261536	-53.126671
3260.934448	-53.117268
3261.607361	-52.088306
3262.280273	-53.885380
3262.953186	-53.772934
3263.626099	-51.857620
3264.299011	-53.093018
3264.971924	-51.173111
3265.644836	-51.790997
3266.317749	-51.987568
3266.990662	-52.284805
3267.663574	-52.560841
3268.336487	-53.039837
3269.009399	-54.358833
3269.682312	-54.674057
3270.355225	-52.649483
3271.028137	-53.093136
3271.701050	-54.056213
3272.373962	-52.582088
3273.046875	-52.581600
3273.719788	-54.977177
3274.392700	-54.099949
3275.065613	-54.785423
3275.738525	-54.354988
3276.411438	-55.971653
3277.084351	-55.192955
3277.757263	-52.969921
3278.430176	-54.523136
3279.103088	-56.780087
3279.776001	-55.045181
3280.448914	-53.845081
3281.121826	-54.466305
3281.794739	-54.911709
3282.467651	-56.413261
3283.140564	-54.128834
3283.813477	-54.097454
3284.486389	-54.165989
3285.159302	-53.514275
3285.832214	-52.830669
3286.505127	-55.149189
3287.178040	-56.972084
3287.850952	-56.290859
3288.523865	-53.256695
3289.196777	-55.386417
3289.869690	-54.830025
3290.542603	-55.996075
3291.215515	-56.016685
3291.888428	-55.325485
3292.561340	-55.148087
3293.234253	-53.649406
3293.907166	-56.706100
3294.580078	-56.499985
3295.252991	-55.212303
3295.925903	-57.183468
3296.598816	-57.265690
3297.271729	-55.740028
3297.944641	-57.885704
3298.617554	-55.795090
3299.290466	-55.854687
3299.963379	-56.741386
3300.636292	-58.101334
3301.309204	-56.590874
3301.982117	-56.063854
3302.655029	-58.622688
3303.327942	-54.225109
3304.000854	-56.414417
3304.673767	-57.734715
3305.346680	-57.576340
3306.019592	-56.973293
3306.692505	-56.677174
3307.365417	-56.420822
3308.038330	-55.291672
3308.711243	-54.655647
3309.384155	-57.840694
3310.057068	-56.239285
3310.729980	-56.126980
3311.402893	-57.789322
3312.075806	-55.820110
3312.748718	-55.541725
3313.421631	-54.844498
3314.094543	-54.361263
3314.767456	-56.284981
3315.440369	-55.144238
3316.113281	-56.445534
3316.786194	-57.417885
3317.459106	-56.407280
3318.132019	-56.296104
3318.804932	-58.099781
3319.477844	-55.050552
3320.150757	-56.693428
3320.823669	-55.918774
3321.496582	-57.064110
3322.169495	-56.837166
3322.842407	-55.754761
3323.515320	-58.235989
3324.188232	-57.108246
3324.861145	-56.812737
3325.534058	-56.215321
3326.206970	-57.315434
3326.879883	-56.796906
3327.552795	-57.482868
3328.225708	-56.402058
3328.898621	-57.556309
3329.571533	-57.586449
3330.244446	-57.497829
3330.917358	-55.962986
3331.590271	-56.571960
3332.263184	-54.518906
3332.936096	-55.456982
3333.609009	-56.445717
3334.281921	-56.849277
3334.954834	-58.523605
3335.627747	-55.769508
3336.300659	-56.723400
3336.973572	-58.803413
3337.646484	-58.900185
3338.319397	-57.884979
3338.992310	-59.240459
3339.665222	-59.725662
3340.338135	-57.340801
3341.011047	-54.808022
3341.683960	-56.814754
3342.356873	-57.501110
3343.029785	-58.638962
3343.702698	-57.592495
3344.375610	-57.978607
3345.048523	-58.656193
3345.721436	-57.903435
3346.394348	-56.385281
3347.067261	-56.621468
3347.740173	-57.151218
3348.413086	-55.241379
3349.085999	-56.918995
3349.758911	-55.150761
3350.431824	-57.552055
3351.104736	-58.527637
3351.777649	-57.332405
3352.450562	-56.554138
3353.123474	-56.941162
3353.796387	-57.744030
3354.469299	-57.329548
3355.142212	-55.470127
3355.815125	-57.343472
3356.488037	-56.187099
3357.160950	-58.296810
3357.833862	-58.638332
3358.506775	-57.297176
3359.179688	-59.260151
3359.852600	-58.575356
3360.525513	-56.165287
3361.198425	-56.526459
3361.871338	-56.700211
3362.544250	-55.851147
3363.217163	-58.461681
3363.890076	-56.725731
3364.562988	-57.827293
3365.235901	-56.594383
3365.908813	-55.823868
3366.581726	-58.119942
3367.254639	-58.074471
3367.927551	-55.895672
3368.600464	-58.700901
3369.273376	-54.738750
3369.946289	-57.331707
3370.619202	-56.947704
3371.292114	-54.183342
3371.965027	-58.133003
3372.637939	-57.312840
3373.310852	-57.139675
3373.983765	-55.890594
3374.656677	-56.761135
3375.329590	-56.221039
3376.002502	-56.018414
3376.675415	-57.448063
3377.348328	-56.319588
3378.021240	-55.959545
3378.694153	-56.102940
3379.367065	-57.079491
3380.039978	-56.324142
3380.712891	-56.390057
3381.385803	-56.822098
3382.058716	-56.128365
3382.731628	-56.738853
3383.404541	-55.979290
3384.077454	-55.032375
3384.750366	-54.986786
3385.423279	-55.841965
3386.096191	-55.449924
3386.769104	-56.393196
3387.442017	-56.288200
3388.114929	-56.444199
3388.787842	-55.697983
3389.460754	-56.824787
3390.133667	-54.589603
3390.806580	-56.259480
3391.479492	-56.407776
3392.152405	-56.266949
3392.825317	-56.049271
3393.498230	-56.586369
3394.171143	-57.003063
3394.844055	-57.269730
3395.516968	-55.682148
3396.189880	-54.808441
3396.862793	-54.187389
3397.535706	-56.162563
3398.208618	-56.414726
3398.881531	-56.145477
3399.554443	-55.100243
3400.227356	-54.859837
3400.900269	-55.254562
3401.573181	-57.009525
3402.246094	-57.243999
3402.919006	-57.120758
3403.591919	-53.576103
3404.264832	-56.661350
3404.937744	-56.209267
3405.610657	-54.503448
3406.283569	-54.567497
3406.956482	-54.448952
3407.629395	-56.264160
3408.302307	-54.013321
3408.975220	-53.560516
3409.648132	-55.553001
3410.321045	-56.073788
3410.993958	-55.780258
3411.666870	-54.879368
3412.339783	-55.350410
3413.012695	-53.924175
3413.685608	-55.115192
3414.358521	-55.421909
3415.031433	-53.815960
3415.704346	-55.865406
3416.377258	-53.866646
3417.050171	-53.737724
3417.723083	-54.723671
3418.395996	-53.385704
3419.068909	-55.369339
3419.741821	-53.687080
3420.414734	-55.510109
3421.087646	-55.473877
3421.760559	-55.027996
3422.433472	-53.705608
3423.106384	-53.629524
3423.779297	-54.975361
3424.452209	-54.946827
3425.125122	-54.749161
3425.798035	-57.051132
3426.470947	-51.757130
3427.143860	-55.671875
3427.816772	-53.965584
3428.489685	-52.570129
3429.162598	-52.840187
3429.835510	-54.664127
3430.508423	-53.178860
3431.181335	-54.338425
3431.854248	-54.621525
3432.527161	-52.572399
3433.200073	-51.580143
3433.872986	-53.128788
3434.545898	-54.396355
3435.218811	-54.894669
3435.891724	-52.685974
3436.564636	-53.535553
3437.237549	-53.414349
3437.910461	-53.979137
3438.583374	-51.299644
3439.256287	-51.221497
3439.929199	-53.921238
3440.602112	-53.577347
3441.275024	-53.780838
3441.947937	-53.269619
3442.620850	-53.524971
3443.293762	-53.429070
3443.966675	-50.311954
3444.639587	-50.731361
3445.312500	-51.841797
3445.985413	-51.205292
3446.658325	-52.507416
3447.331238	-51.921902
3448.004150	-54.005974
3448.677063	-53.422150
3449.349976	-54.629326
3450.022888	-51.575512
3450.695801	-52.261581
3451.368713	-50.334904
3452.041626	-51.752022
3452.714539	-50.090710
3453.387451	-51.226807
3454.060364	-52.120125
3454.733276	-49.478428
3455.406189	-51.377319
3456.079102	-49.417007
3456.752014	-51.015636
3457.424927	-51.586578
3458.097839	-51.105263
3458.770752	-51.244129
3459.443665	-49.681427
3460.116577	-50.151020
3460.789490	-52.493423
3461.462402	-50.613407
3462.135315	-47.626011
3462.808228	-49.473728
3463.481140	-50.953899
3464.154053	-50.835114
3464.826965	-49.509064
3465.499878	-48.457607
3466.172791	-49.010971
3466.845703	-50.375149
3467.518616	-50.089336
3468.191528	-46.924145
3468.864441	-46.956188
3469.537354	-49.741398
3470.210266	-49.548122
3470.883179	-48.495224
3471.556091	-46.981293
3472.229004	-46.163250
3472.901917	-48.942318
3473.574829	-46.824661
3474.247742	-48.064644
3474.920654	-44.858879
3475.593567	-46.808502
3476.266479	-46.803249
3476.939392	-45.308270
3477.612305	-44.866001
3478.285217	-46.172215
3478.958130	-45.737350
3479.631042	-45.639690
3480.303955	-45.336296
3480.976868	-44.750835
3481.649780	-44.592667
3482.322693	-44.783546
3482.995605	-44.169201
3483.668518	-44.374237
3484.341431	-44.280964
3485.014343	-44.361382
3485.687256	-44.061275
3486.360168	-46.072830
3487.033081	-44.822643
3487.705994	-43.663631
3488.378906	-46.300797
3489.051819	-46.601624
3489.724731	-45.145641
3490.397644	-45.953712
3491.070557	-46.066647
3491.743469	-44.619278
3492.416382	-45.048153
3493.089294	-45.698872
3493.762207	-42.626007
3494.435120	-42.693878
3495.108032	-43.381596
3495.780945	-45.460796
3496.453857	-44.653976
3497.126770	-43.137035
3497.799683	-43.630577
3498.472595	-42.549240
3499.145508	-44.784615
3499.818420	-46.439255
3500.491333	-42.969364
3501.164246	-45.863682
3501.837158	-45.375721
3502.510071	-45.869644
3503.182983	-44.685764
3503.855896	-43.973183
3504.528809	-46.589439
3505.201721	-43.448917
3505.874634	-46.444378
3506.547546	-45.302006
3507.220459	-46.348824
3507.893372	-45.417519
3508.566284	-43.701427
3509.239197	-45.190060
3509.912109	-44.836369
3510.585022	-46.835987
3511.257935	-46.082672
3511.930847	-46.465527
3512.603760	-47.710464
3513.276672	-47.320232
3513.949585	-46.434093
3514.622498	-47.705357
3515.295410	-47.379787
3515.968323	-46.510666
3516.641235	-47.482586
3517.314148	-47.301094
3517.987061	-47.002136
3518.659973	-48.762226
3519.332886	-49.860275
3520.005798	-49.171310
3520.678711	-48.744900
3521.351624	-46.843498
3522.024536	-46.990299
3522.697449	-47.434944
3523.370361	-48.740860
3524.043274	-48.954956
3524.716187	-47.575218
3525.389099	-50.460033
3526.062012	-48.235252
3526.734924	-47.395649
3527.407837	-51.074226
3528.080750	-50.332653
3528.753662	-50.764114
3529.426575	-50.900497
3530.099487	-51.365177
3530.772400	-51.191254
3531.445312	-48.950581
3532.118225	-48.554928
3532.791138	-50.529522
3533.464050	-50.668221
3534.136963	-50.923946
3534.809875	-52.122746
3535.482788	-50.923618
3536.155701	-52.869518
3536.828613	-51.303967
3537.501526	-53.296600
3538.174438	-53.472538
3538.847351	-52.019848
3539.520264	-50.554810
3540.193176	-52.529339
3540.866089	-51.054588
3541.539001	-52.953445
3542.211914	-53.401501
3542.884827	-51.868053
3543.557739	-54.027634
3544.230652	-55.166080
3544.903564	-51.761475
3545.576477	-51.435772
3546.249390	-52.565865
3546.922302	-50.289093
3547.595215	-51.815449
3548.268127	-53.037525
3548.941040	-52.205250
3549.613953	-52.746803
3550.286865	-53.096413
3550.959778	-53.800896
3551.632690	-50.847420
3552.305603	-52.771053
3552.978516	-52.045986
3553.651428	-53.541904
3554.324341	-53.121796
3554.997253	-54.102409
3555.670166	-55.808861
3556.343079	-53.761505
3557.015991	-53.152023
3557.688904	-51.343712
3558.361816	-52.481339
3559.034729	-53.992496
3559.707642	-53.435184
3560.380554	-50.101398
3561.053467	-53.056870
3561.726379	-52.270893
3562.399292	-54.179016
3563.072205	-53.637306
3563.745117	-53.488152
3564.418030	-53.378719
3565.090942	-56.832359
3565.763855	-54.782024
3566.436768	-54.184704
3567.109680	-56.151501
3567.782593	-55.841034
3568.455505	-54.624409
3569.128418	-55.931286
3569.801331	-54.794319
3570.474243	-56.004166
3571.147156	-55.455280
3571.820068	-54.377384
3572.492981	-54.909828
3573.165894	-54.263023
3573.838806	-55.680382
3574.511719	-54.506531
3575.184631	-54.648937
3575.857544	-53.187263
3576.530457	-56.687134
3577.203369	-53.530319
3577.876282	-54.618538
3578.549194	-56.188522
3579.222107	-56.570183
3579.895020	-55.020111
3580.567932	-54.031796
3581.240845	-58.317078
3581.913757	-56.460281
3582.586670	-52.202755
3583.259583	-56.229595
3583.932495	-56.809258
3584.605408	-55.557339
3585.278320	-55.824825
3585.951233	-55.131695
3586.624146	-56.765652
3587.297058	-55.305332
3587.969971	-55.635429
3588.642883	-55.707211
3589.315796	-54.416515
3589.988708	-56.240093
3590.661621	-54.692223
3591.334534	-55.969013
3592.007446	-57.430595
3592.680359	-55.388134
3593.353271	-55.428066
3594.026184	-56.944626
3594.699097	-57.741528
3595.372009	-57.715370
3596.044922	-55.923851
3596.717834	-58.337673
3597.390747	-57.729973
3598.063660	-55.731850
3598.736572	-55.062645
3599.409485	-57.510662
3600.082397	-55.397369
3600.755310	-56.934490
3601.428223	-57.623158
3602.101135	-55.320492
3602.774048	-55.958073
3603.446960	-56.872803
3604.119873	-56.738316
3604.792786	-57.379734
3605.465698	-58.222397
3606.138611	-55.537426
3606.811523	-58.173637
3607.484436	-57.411903
3608.157349	-55.108524
3608.830261	-55.778973
3609.503174	-58.406143
3610.176086	-56.194805
3610.848999	-57.823231
3611.521912	-57.596760
3612.194824	-55.444267
3612.867737	-57.317799
3613.540649	-58.255432
3614.213562	-57.900951
3614.886475	-58.530624
3615.559387	-57.482479
3616.232300	-57.267826
3616.905212	-59.573879
3617.578125	-57.197266
