Frequency (Hz)	Level (dB)
2844.401550	-49.445862
2845.074463	-47.871277
2845.747375	-48.694862
2846.420288	-49.508121
2847.093201	-50.535500
2847.766113	-47.887825
2848.439026	-48.901085
2849.111938	-49.084091
2849.784851	-47.762489
2850.457764	-46.327759
2851.130676	-46.838425
2851.803589	-48.143742
2852.476501	-48.767326
2853.149414	-47.507172
2853.822327	-45.854088
2854.495239	-47.552818
2855.168152	-48.220001
2855.841064	-45.601196
2856.513977	-44.146870
2857.186890	-44.656342
2857.859802	-47.465500
2858.532715	-47.898090
2859.205627	-47.476822
2859.878540	-45.309677
2860.551453	-46.577187
2861.224365	-45.725567
2861.897278	-46.556313
2862.570190	-46.340969
2863.243103	-45.043682
2863.916016	-43.126881
2864.588928	-44.976570
2865.261841	-46.621109
2865.934753	-45.047295
2866.607666	-43.951508
2867.280579	-45.933430
2867.953491	-45.739944
2868.626404	-45.601730
2869.299316	-45.804829
2869.972229	-45.226265
2870.645142	-43.944157
2871.318054	-42.247673
2871.990967	-43.921959
2872.663879	-44.866325
2873.336792	-44.279846
2874.009705	-46.137913
2874.682617	-43.052368
2875.355530	-41.667488
2876.028442	-44.203922
2876.701355	-45.258495
2877.374268	-43.292942
2878.047180	-41.649395
2878.720093	-44.288284
2879.393005	-44.564808
2880.065918	-42.451473
2880.738831	-42.090912
2881.411743	-40.924110
2882.084656	-42.498859
2882.757568	-40.943550
2883.430481	-41.227592
2884.103394	-42.046268
2884.776306	-43.002995
2885.449219	-40.243778
2886.122131	-39.512794
2886.795044	-42.744873
2887.467957	-41.843159
2888.140869	-39.487720
2888.813782	-37.299953
2889.486694	-38.792652
2890.159607	-41.157833
2890.832520	-38.008381
2891.505432	-41.801323
2892.178345	-39.247772
2892.851257	-39.581585
2893.524170	-39.709553
2894.197083	-40.498341
2894.869995	-42.477692
2895.542908	-38.430130
2896.215820	-39.324406
2896.888733	-42.077366
2897.561646	-39.210651
2898.234558	-40.390396
2898.907471	-39.435574
2899.580383	-39.186028
2900.253296	-40.824837
2900.926208	-39.474312
2901.599121	-40.777729
2902.272034	-42.686527
2902.944946	-38.665741
2903.617859	-40.004776
2904.290771	-42.541382
2904.963684	-40.091740
2905.636597	-42.595753
2906.309509	-40.548771
2906.982422	-42.741795
2907.655334	-42.638821
2908.328247	-42.746094
2909.001160	-40.380203
2909.674072	-43.034660
2910.346985	-42.245068
2911.019897	-42.565601
2911.692810	-43.973450
2912.365723	-42.036888
2913.038635	-43.951683
2913.711548	-45.370625
2914.384460	-43.094822
2915.057373	-44.713478
2915.730286	-43.881004
2916.403198	-43.753860
2917.076111	-43.498699
2917.749023	-42.954605
2918.421936	-43.477955
2919.094849	-43.805557
2919.767761	-45.405746
2920.440674	-44.193371
2921.113586	-45.433910
2921.786499	-43.340290
2922.459412	-44.203392
2923.132324	-46.483891
2923.805237	-44.104076
2924.478149	-44.909168
2925.151062	-43.611519
2925.823975	-45.113220
2926.496887	-45.958282
2927.169800	-45.557560
2927.842712	-44.403576
2928.515625	-45.982838
2929.188538	-44.568054
2929.861450	-47.837708
2930.534363	-44.440166
2931.207275	-44.215614
2931.880188	-45.720219
2932.553101	-45.357601
2933.226013	-45.198193
2933.898926	-46.333595
2934.571838	-46.068909
2935.244751	-45.022701
2935.917664	-46.305473
2936.590576	-44.961052
2937.263489	-45.639145
2937.936401	-50.006351
2938.609314	-47.494278
2939.282227	-46.884167
2939.955139	-47.312317
2940.628052	-46.859646
2941.300964	-47.955807
2941.973877	-44.734386
2942.646790	-47.385624
2943.319702	-48.463360
2943.992615	-47.188042
2944.665527	-48.938374
2945.338440	-47.599224
2946.011353	-46.442654
2946.684265	-46.912014
2947.357178	-47.216946
2948.030090	-51.054153
2948.703003	-49.713943
2949.375916	-49.052448
2950.048828	-48.795250
2950.721741	-50.405697
2951.394653	-51.349972
2952.067566	-48.700207
2952.740479	-47.698524
2953.413391	-49.464176
2954.086304	-48.704166
2954.759216	-50.244873
2955.432129	-50.366203
2956.105042	-49.150887
2956.777954	-49.638950
2957.450867	-49.562374
2958.123779	-48.492336
2958.796692	-49.914684
2959.469604	-49.642277
2960.142517	-48.511364
2960.815430	-51.765068
2961.488342	-48.145458
2962.161255	-49.853283
2962.834167	-48.356594
2963.507080	-48.718987
2964.179993	-48.406403
2964.852905	-47.874531
2965.525818	-51.030201
2966.198730	-50.824287
2966.871643	-48.708668
2967.544556	-48.657089
2968.217468	-51.735191
2968.890381	-49.013134
2969.563293	-48.643791
2970.236206	-50.750137
2970.909119	-50.817348
2971.582031	-50.336811
2972.254944	-50.770718
2972.927856	-50.785652
2973.600769	-50.571808
2974.273682	-49.555126
2974.946594	-48.639832
2975.619507	-49.073132
2976.292419	-49.771641
2976.965332	-49.800686
2977.638245	-49.837715
2978.311157	-52.875118
2978.984070	-52.469181
2979.656982	-53.117374
2980.329895	-51.177135
2981.002808	-49.737877
2981.675720	-49.762173
2982.348633	-50.553413
2983.021545	-49.685303
2983.694458	-49.063873
2984.367371	-51.376812
2985.040283	-48.329086
2985.713196	-50.325165
2986.386108	-49.771690
2987.059021	-51.939049
2987.731934	-49.403145
2988.404846	-48.951408
2989.077759	-49.666649
2989.750671	-52.043739
2990.423584	-51.799278
2991.096497	-54.373417
2991.769409	-50.592762
2992.442322	-51.015831
2993.115234	-50.308701
2993.788147	-49.761993
2994.461060	-52.317173
2995.133972	-51.463516
2995.806885	-50.822140
2996.479797	-49.557751
2997.152710	-49.851444
2997.825623	-51.181477
2998.498535	-52.984081
2999.171448	-51.596569
2999.844360	-50.415894
3000.517273	-51.021286
3001.190186	-52.586678
3001.863098	-52.593277
3002.536011	-52.317024
3003.208923	-50.701103
3003.881836	-50.674797
3004.554749	-51.497246
3005.227661	-51.775326
3005.900574	-51.831234
3006.573486	-49.712860
3007.246399	-50.313225
3007.919312	-51.423168
3008.592224	-49.840931
3009.265137	-49.954987
3009.938049	-52.569553
3010.610962	-51.369137
3011.283875	-50.956387
3011.956787	-51.589283
3012.629700	-53.180470
3013.302612	-52.251091
3013.975525	-51.386395
3014.648438	-50.641159
3015.321350	-49.133625
3015.994263	-51.048309
3016.667175	-52.004494
3017.340088	-53.244507
3018.013000	-51.822479
3018.685913	-51.930511
3019.358826	-51.069481
3020.031738	-50.969696
3020.704651	-51.421253
3021.377563	-50.499332
3022.050476	-50.648399
3022.723389	-51.396423
3023.396301	-51.174160
3024.069214	-50.046356
3024.742126	-50.088390
3025.415039	-50.045547
3026.087952	-50.550789
3026.760864	-50.536789
3027.433777	-50.426643
3028.106689	-50.366451
3028.779602	-49.045383
3029.452515	-50.281677
3030.125427	-50.567459
3030.798340	-50.192482
3031.471252	-50.214512
3032.144165	-49.524277
3032.817078	-50.955288
3033.489990	-53.029293
3034.162903	-50.847794
3034.835815	-51.525898
3035.508728	-52.845097
3036.181641	-48.387970
3036.854553	-50.879452
3037.527466	-48.709011
3038.200378	-47.614475
3038.873291	-50.560265
3039.546204	-48.847378
3040.219116	-50.557964
3040.892029	-50.338280
3041.564941	-53.290951
3042.237854	-51.262478
3042.910767	-51.303555
3043.583679	-49.666862
3044.256592	-48.535938
3044.929504	-49.485718
3045.602417	-49.419434
3046.275330	-50.852398
3046.948242	-48.073723
3047.621155	-49.523342
3048.294067	-48.889076
3048.966980	-47.412514
3049.639893	-49.827942
3050.312805	-50.526329
3050.985718	-47.634041
3051.658630	-50.419727
3052.331543	-48.359848
3053.004456	-47.361309
3053.677368	-49.366520
3054.350281	-50.426529
3055.023193	-48.328037
3055.696106	-46.282684
3056.369019	-47.965607
3057.041931	-49.454472
3057.714844	-49.049431
3058.387756	-48.723362
3059.060669	-51.300034
3059.733582	-49.253304
3060.406494	-47.471657
3061.079407	-47.403484
3061.752319	-49.696629
3062.425232	-51.137764
3063.098145	-47.554520
3063.771057	-45.898548
3064.443970	-45.939247
3065.116882	-48.484150
3065.789795	-51.356995
3066.462708	-47.197342
3067.135620	-46.993458
3067.808533	-49.152397
3068.481445	-48.726368
3069.154358	-48.561527
3069.827271	-48.093491
3070.500183	-49.196011
3071.173096	-47.756073
3071.846008	-48.163383
3072.518921	-48.109577
3073.191833	-47.015083
3073.864746	-48.310825
3074.537659	-47.115822
3075.210571	-46.848862
3075.883484	-47.277847
3076.556396	-46.187202
3077.229309	-48.111244
3077.902222	-47.263725
3078.575134	-45.601479
3079.248047	-45.006786
3079.920959	-45.705666
3080.593872	-45.543701
3081.266785	-46.101879
3081.939697	-46.083805
3082.612610	-44.019951
3083.285522	-46.863956
3083.958435	-46.305149
3084.631348	-44.906914
3085.304260	-45.461266
3085.977173	-43.870689
3086.650085	-47.377178
3087.322998	-46.954632
3087.995911	-45.956699
3088.668823	-43.953468
3089.341736	-47.691402
3090.014648	-45.158691
3090.687561	-43.242161
3091.360474	-42.745682
3092.033386	-46.573071
3092.706299	-44.526287
3093.379211	-42.142498
3094.052124	-44.618645
3094.725037	-42.384499
3095.397949	-44.790016
3096.070862	-43.645405
3096.743774	-44.319191
3097.416687	-44.329258
3098.089600	-45.786221
3098.762512	-42.938503
3099.435425	-41.200817
3100.108337	-43.166996
3100.781250	-44.059837
3101.454163	-41.768860
3102.127075	-43.404842
3102.799988	-41.556240
3103.472900	-41.939045
3104.145813	-42.013470
3104.818726	-40.039421
3105.491638	-41.245293
3106.164551	-41.727505
3106.837463	-41.565197
3107.510376	-40.225594
3108.183289	-38.875542
3108.856201	-40.787388
3109.529114	-40.278259
3110.202026	-42.301456
3110.874939	-41.705288
3111.547852	-42.706760
3112.220764	-42.087013
3112.893677	-39.708763
3113.566589	-39.944031
3114.239502	-40.384907
3114.912415	-39.337612
3115.585327	-41.861591
3116.258240	-40.388252
3116.931152	-40.829453
3117.604065	-40.155136
3118.276978	-40.348396
3118.949890	-41.192005
3119.622803	-41.213772
3120.295715	-39.693760
3120.968628	-37.803074
3121.641541	-39.381207
3122.314453	-40.141487
3122.987366	-40.095928
3123.660278	-40.159443
3124.333191	-41.454967
3125.006104	-40.135239
3125.679016	-38.888569
3126.351929	-40.626907
3127.024841	-40.258240
3127.697754	-40.384010
3128.370667	-38.185757
3129.043579	-39.575478
3129.716492	-41.115540
3130.389404	-39.292252
3131.062317	-40.654202
3131.735229	-42.334518
3132.408142	-40.572739
3133.081055	-41.909790
3133.753967	-43.355682
3134.426880	-42.190861
3135.099792	-42.916828
3135.772705	-43.078102
3136.445618	-42.818611
3137.118530	-42.158314
3137.791443	-40.580475
3138.464355	-41.392700
3139.137268	-40.125443
3139.810181	-42.877724
3140.483093	-44.013252
3141.156006	-43.256516
3141.828918	-43.970905
3142.501831	-43.672836
3143.174744	-44.164909
3143.847656	-42.742043
3144.520569	-43.501568
3145.193481	-43.464149
3145.866394	-44.114651
3146.539307	-44.314629
3147.212219	-41.711391
3147.885132	-45.246891
3148.558044	-44.038162
3149.230957	-43.915421
3149.903870	-44.764416
3150.576782	-43.292934
3151.249695	-44.326443
3151.922607	-46.885120
3152.595520	-44.711342
3153.268433	-43.308472
3153.941345	-45.748306
3154.614258	-46.315460
3155.287170	-46.464245
3155.960083	-46.189625
3156.632996	-47.597221
3157.305908	-49.074806
3157.978821	-45.416252
3158.651733	-44.333183
3159.324646	-46.381683
3159.997559	-45.173260
3160.670471	-48.356739
3161.343384	-45.857151
3162.016296	-46.794544
3162.689209	-49.216221
3163.362122	-48.296658
3164.035034	-44.939541
3164.707947	-47.548721
3165.380859	-49.403069
3166.053772	-47.919788
3166.726685	-47.547024
3167.399597	-46.941719
3168.072510	-48.280396
3168.745422	-46.944504
3169.418335	-47.162762
3170.091248	-47.573204
3170.764160	-45.832546
3171.437073	-49.807945
3172.109985	-48.398014
3172.782898	-48.804676
3173.455811	-49.463696
3174.128723	-47.383991
3174.801636	-48.407177
3175.474548	-48.259621
3176.147461	-47.646179
3176.820374	-48.228996
3177.493286	-50.101879
3178.166199	-49.205875
3178.839111	-48.248428
3179.512024	-47.932674
3180.184937	-48.997253
3180.857849	-50.122704
3181.530762	-50.916382
3182.203674	-50.158043
3182.876587	-49.067730
3183.549500	-48.180611
3184.222412	-48.136559
3184.895325	-50.190960
3185.568237	-48.502121
3186.241150	-47.975533
3186.914062	-48.702774
3187.586975	-48.652977
3188.259888	-49.846615
3188.932800	-50.443928
3189.605713	-50.527172
3190.278625	-49.031849
3190.951538	-49.872707
3191.624451	-50.616104
3192.297363	-49.962406
3192.970276	-51.150795
3193.643188	-48.088337
3194.316101	-51.446934
3194.989014	-50.822651
3195.661926	-50.922966
3196.334839	-49.563225
3197.007751	-50.860138
3197.680664	-50.345760
3198.353577	-51.278309
3199.026489	-48.380180
3199.699402	-49.163357
3200.372314	-50.330338
3201.045227	-50.159618
3201.718140	-51.266136
3202.391052	-49.892681
3203.063965	-48.183777
3203.736877	-47.926987
3204.409790	-49.034668
3205.082703	-49.438091
3205.755615	-49.519176
3206.428528	-50.847431
3207.101440	-50.628250
3207.774353	-50.510689
3208.447266	-51.018402
3209.120178	-52.146847
3209.793091	-49.539444
3210.466003	-50.257919
3211.138916	-50.643276
3211.811829	-50.480309
3212.484741	-49.297798
3213.157654	-51.317772
3213.830566	-51.564602
3214.503479	-50.393040
3215.176392	-48.847378
3215.849304	-49.129837
3216.522217	-50.327297
3217.195129	-51.030815
3217.868042	-50.143734
3218.540955	-50.655495
3219.213867	-50.992016
3219.886780	-51.091064
3220.559692	-50.639805
3221.232605	-51.184856
3221.905518	-49.160423
3222.578430	-52.077274
3223.251343	-50.838184
3223.924255	-51.188580
3224.597168	-49.641994
3225.270081	-52.460636
3225.942993	-53.091694
3226.615906	-51.978760
3227.288818	-53.434059
3227.961731	-51.056847
3228.634644	-48.943771
3229.307556	-50.294350
3229.980469	-51.709091
3230.653381	-49.130054
3231.326294	-51.126347
3231.999207	-53.524437
3232.672119	-49.257217
3233.345032	-50.128765
3234.017944	-51.545494
3234.690857	-52.146961
3235.363770	-51.043766
3236.036682	-52.749687
3236.709595	-49.844818
3237.382507	-51.588688
3238.055420	-49.812683
3238.728333	-52.629200
3239.401245	-49.741741
3240.074158	-50.318810
3240.747070	-50.242275
3241.419983	-50.204075
3242.092896	-50.642048
3242.765808	-51.282139
3243.438721	-49.419613
3244.111633	-52.262260
3244.784546	-50.539177
3245.457458	-51.412987
3246.130371	-52.080711
3246.803284	-50.776455
3247.476196	-50.747223
3248.149109	-52.020378
3248.822021	-47.620014
3249.494934	-48.975929
3250.167847	-49.870655
3250.840759	-51.545616
3251.513672	-50.868706
3252.186584	-51.952034
3252.859497	-51.496284
3253.532410	-49.500237
3254.205322	-52.634396
3254.878235	-53.403393
3255.551147	-51.870659
3256.224060	-49.558208
3256.896973	-51.455410
3257.569885	-51.173351
3258.242798	-49.038223
3258.915710	-52.041687
3259.588623	-52.065445
3260.261536	-50.266613
3260.934448	-50.452366
3261.607361	-49.515381
3262.280273	-50.876564
3262.953186	-50.989460
3263.626099	-49.089661
3264.299011	-49.412025
3264.971924	-47.775578
3265.644836	-48.180553
3266.317749	-48.555038
3266.990662	-48.727940
3267.663574	-48.591663
3268.336487	-48.952991
3269.009399	-50.374458
3269.682312	-50.731781
3270.355225	-48.366524
3271.028137	-48.489426
3271.701050	-49.734966
3272.373962	-47.779163
3273.046875	-47.810013
3273.719788	-50.198193
3274.392700	-49.448448
3275.065613	-49.738094
3275.738525	-49.480602
3276.411438	-50.791981
3277.084351	-49.905056
3277.757263	-47.643333
3278.430176	-49.457973
3279.103088	-51.396973
3279.776001	-49.225647
3280.448914	-47.972328
3281.121826	-48.744179
3281.794739	-49.058975
3282.467651	-49.831184
3283.140564	-47.556366
3283.813477	-47.705399
3284.486389	-47.755066
3285.159302	-46.543602
3285.832214	-45.819637
3286.505127	-48.757957
3287.178040	-49.768398
3287.850952	-49.097828
3288.523865	-46.202785
3289.196777	-48.401527
3289.869690	-47.140461
3290.542603	-48.595039
3291.215515	-48.295959
3291.888428	-47.277977
3292.561340	-46.925179
3293.234253	-45.458431
3293.907166	-48.423374
3294.580078	-48.197277
3295.252991	-46.907272
3295.925903	-48.367706
3296.598816	-48.547359
3297.271729	-46.985897
3297.944641	-49.057880
3298.617554	-46.773991
3299.290466	-46.612274
3299.963379	-47.670128
3300.636292	-48.695286
3301.309204	-47.014885
3301.982117	-46.316074
3302.655029	-48.784966
3303.327942	-44.159279
3304.000854	-46.542881
3304.673767	-47.778412
3305.346680	-47.277817
3306.019592	-47.045135
3306.692505	-46.217884
3307.365417	-45.612949
3308.038330	-44.349960
3308.711243	-43.589531
3309.384155	-46.278984
3310.057068	-45.011833
3310.729980	-44.789478
3311.402893	-45.724098
3312.075806	-44.115913
3312.748718	-43.779346
3313.421631	-42.850697
3314.094543	-42.063576
3314.767456	-44.028294
3315.440369	-42.721645
3316.113281	-43.912884
3316.786194	-44.435707
3317.459106	-43.666466
3318.132019	-42.985161
3318.804932	-45.241821
3319.477844	-41.894455
3320.150757	-43.389946
3320.823669	-42.442375
3321.496582	-43.911667
3322.169495	-42.820190
3322.842407	-41.863979
3323.515320	-44.097515
3324.188232	-42.752937
3324.861145	-42.090340
3325.534058	-41.737133
3326.206970	-42.393032
3326.879883	-41.933357
3327.552795	-42.330963
3328.225708	-41.473450
3328.898621	-42.360889
3329.571533	-42.533802
3330.244446	-41.822750
3330.917358	-40.535892
3331.590271	-40.823650
3332.263184	-38.568459
3332.936096	-39.563316
3333.609009	-40.244614
3334.281921	-40.965488
3334.954834	-42.581097
3335.627747	-39.444050
3336.300659	-40.432289
3336.973572	-42.136852
3337.646484	-42.160751
3338.319397	-41.306778
3338.992310	-42.633095
3339.665222	-43.060528
3340.338135	-40.899506
3341.011047	-38.275368
3341.683960	-39.996613
3342.356873	-40.974934
3343.029785	-42.012825
3343.702698	-40.959312
3344.375610	-41.031441
3345.048523	-41.876400
3345.721436	-41.731007
3346.394348	-39.987450
3347.067261	-40.491554
3347.740173	-40.942234
3348.413086	-39.099983
3349.085999	-40.757004
3349.758911	-38.913063
3350.431824	-41.276115
3351.104736	-42.636097
3351.777649	-41.561100
3352.450562	-40.562019
3353.123474	-41.373352
3353.796387	-42.082603
3354.469299	-41.817368
3355.142212	-40.050404
3355.815125	-41.963955
3356.488037	-41.324425
3357.160950	-43.313766
3357.833862	-43.667049
3358.506775	-42.651096
3359.179688	-44.847237
3359.852600	-44.267147
3360.525513	-41.785122
3361.198425	-42.286682
3361.871338	-42.394058
3362.544250	-41.882301
3363.217163	-44.861347
3363.890076	-42.896244
3364.562988	-44.232693
3365.235901	-43.211281
3365.908813	-42.365124
3366.581726	-45.201569
3367.254639	-45.634750
3367.927551	-43.357544
3368.600464	-46.020458
3369.273376	-42.175331
3369.946289	-45.217342
3370.619202	-46.195431
3371.292114	-42.135696
3371.965027	-46.177235
3372.637939	-45.329151
3373.310852	-45.620129
3373.983765	-44.316643
3374.656677	-44.999424
3375.329590	-44.976200
3376.002502	-44.599072
3376.675415	-46.077938
3377.348328	-45.716358
3378.021240	-45.244240
3378.694153	-45.480671
3379.367065	-46.063934
3380.039978	-45.831104
3380.712891	-45.593086
3381.385803	-46.490799
3382.058716	-46.100449
3382.731628	-46.876961
3383.404541	-46.185074
3384.077454	-45.305725
3384.750366	-45.109489
3385.423279	-46.287937
3386.096191	-46.197693
3386.769104	-46.982124
3387.442017	-46.930790
3388.114929	-47.163433
3388.787842	-46.582283
3389.460754	-47.936531
3390.133667	-45.702682
3390.806580	-47.466721
3391.479492	-47.895966
3392.152405	-47.762749
3392.825317	-47.741013
3393.498230	-48.008308
3394.171143	-48.884930
3394.844055	-49.149563
3395.516968	-47.652416
3396.189880	-47.005280
3396.862793	-46.374958
3397.535706	-48.540966
3398.208618	-48.693031
3398.881531	-48.903316
3399.554443	-47.876579
3400.227356	-47.688786
3400.900269	-47.804611
3401.573181	-49.841881
3402.246094	-50.686062
3402.919006	-50.224701
3403.591919	-46.813347
3404.264832	-50.273834
3404.937744	-49.959705
3405.610657	-48.118153
3406.283569	-48.515335
3406.956482	-48.191418
3407.629395	-50.166691
3408.302307	-47.793995
3408.975220	-47.477882
3409.648132	-49.880608
3410.321045	-50.280609
3410.993958	-50.366520
3411.666870	-49.658295
3412.339783	-50.016178
3413.012695	-48.787815
3413.685608	-49.764393
3414.358521	-50.021847
3415.031433	-48.664711
3415.704346	-51.122795
3416.377258	-49.331509
3417.050171	-49.269363
3417.723083	-50.245380
3418.395996	-48.903065
3419.068909	-51.111000
3419.741821	-49.013191
3420.414734	-50.812889
3421.087646	-51.662476
3421.760559	-50.735195
3422.433472	-49.353783
3423.106384	-49.762924
3423.779297	-51.447830
3424.452209	-51.534222
3425.125122	-51.056221
3425.798035	-53.574753
3426.470947	-48.128151
3427.143860	-52.216759
3427.816772	-50.532448
3428.489685	-49.657722
3429.162598	-50.110767
3429.835510	-51.810959
3430.508423	-50.078461
3431.181335	-51.500874
3431.854248	-51.610046
3432.527161	-50.030014
3433.200073	-49.044071
3433.872986	-51.059357
3434.545898	-52.041954
3435.218811	-52.487415
3435.891724	-50.748257
3436.564636	-51.468994
3437.237549	-51.140446
3437.910461	-52.193913
3438.583374	-49.431072
3439.256287	-49.462273
3439.929199	-52.280628
3440.602112	-51.943878
3441.275024	-52.631035
3441.947937	-52.296329
3442.620850	-52.145855
3443.293762	-52.487209
3443.966675	-49.030849
3444.639587	-49.805710
3445.312500	-50.537708
3445.985413	-50.237011
3446.658325	-51.725056
3447.331238	-51.312263
3448.004150	-53.296249
3448.677063	-52.682972
3449.349976	-54.218742
3450.022888	-51.332123
3450.695801	-52.035667
3451.368713	-51.028164
3452.041626	-52.398766
3452.714539	-50.325611
3453.387451	-51.517311
3454.060364	-52.506092
3454.733276	-50.126072
3455.406189	-51.885845
3456.079102	-50.235828
3456.752014	-52.098797
3457.424927	-52.451038
3458.097839	-52.202415
3458.770752	-52.965721
3459.443665	-50.962791
3460.116577	-51.764912
3460.789490	-54.440784
3461.462402	-52.608696
3462.135315	-49.420490
3462.808228	-50.961449
3463.481140	-52.715591
3464.154053	-53.303017
3464.826965	-51.435612
3465.499878	-50.773586
3466.172791	-51.315277
3466.845703	-52.880390
3467.518616	-52.460056
3468.191528	-49.551460
3468.864441	-49.765072
3469.537354	-52.689960
3470.210266	-52.512836
3470.883179	-51.691975
3471.556091	-50.180634
3472.229004	-49.385380
3472.901917	-52.315529
3473.574829	-50.383785
3474.247742	-51.692844
3474.920654	-48.658188
3475.593567	-50.785053
3476.266479	-51.114887
3476.939392	-49.720638
3477.612305	-49.324154
3478.285217	-50.524349
3478.958130	-50.513306
3479.631042	-50.413040
3480.303955	-50.141445
3480.976868	-49.796761
3481.649780	-49.651402
3482.322693	-49.700447
3482.995605	-49.434700
3483.668518	-49.797771
3484.341431	-49.656925
3485.014343	-49.948986
3485.687256	-49.622707
3486.360168	-51.462631
3487.033081	-50.691502
3487.705994	-49.818825
3488.378906	-52.271034
3489.051819	-53.040070
3489.724731	-51.532383
3490.397644	-52.069469
3491.070557	-52.146980
3491.743469	-50.647350
3492.416382	-51.139782
3493.089294	-52.065960
3493.762207	-48.718987
3494.435120	-48.949329
3495.108032	-49.487389
3495.780945	-51.343506
3496.453857	-50.667103
3497.126770	-48.844669
3497.799683	-49.397015
3498.472595	-48.029350
3499.145508	-50.513084
3499.818420	-51.917141
3500.491333	-48.316608
3501.164246	-51.183754
3501.837158	-50.607864
3502.510071	-50.828770
3503.182983	-49.301670
3503.855896	-48.879021
3504.528809	-51.014713
3505.201721	-47.736507
3505.874634	-50.432796
3506.547546	-49.226620
3507.220459	-50.013165
3507.893372	-49.264030
3508.566284	-47.052116
3509.239197	-48.341221
3509.912109	-47.878620
3510.585022	-50.232056
3511.257935	-48.826954
3511.930847	-48.844902
3512.603760	-50.074402
3513.276672	-49.462967
3513.949585	-48.246960
3514.622498	-49.243279
3515.295410	-48.499424
3515.968323	-47.609409
3516.641235	-48.520618
3517.314148	-48.033741
3517.987061	-47.557213
3518.659973	-48.882507
3519.332886	-49.651859
3520.005798	-49.005009
3520.678711	-48.642521
3521.351624	-46.501087
3522.024536	-46.266964
3522.697449	-46.200069
3523.370361	-47.333965
3524.043274	-47.394634
3524.716187	-45.462418
3525.389099	-48.396389
3526.062012	-45.781986
3526.734924	-44.872009
3527.407837	-48.604607
3528.080750	-47.024906
3528.753662	-47.445541
3529.426575	-47.235870
3530.099487	-47.906693
3530.772400	-47.308426
3531.445312	-44.656425
3532.118225	-44.046806
3532.791138	-46.079376
3533.464050	-45.723591
3534.136963	-45.845089
3534.809875	-46.698605
3535.482788	-45.139812
3536.155701	-47.531029
3536.828613	-45.754028
3537.501526	-47.167854
3538.174438	-46.820793
3538.847351	-45.557892
3539.520264	-43.842110
3540.193176	-45.486511
3540.866089	-43.484398
3541.539001	-45.558300
3542.211914	-45.366268
3542.884827	-43.842571
3543.557739	-45.976692
3544.230652	-46.502701
3544.903564	-43.015774
3545.576477	-42.587120
3546.249390	-43.832870
3546.922302	-41.092789
3547.595215	-42.251842
3548.268127	-43.254913
3548.941040	-42.147869
3549.613953	-42.833019
3550.286865	-42.979847
3550.959778	-43.450634
3551.632690	-40.071167
3552.305603	-41.829575
3552.978516	-40.860043
3553.651428	-41.942711
3554.324341	-41.411850
3554.997253	-42.664642
3555.670166	-44.114891
3556.343079	-41.526203
3557.015991	-40.855804
3557.688904	-39.227623
3558.361816	-40.317207
3559.034729	-41.482792
3559.707642	-40.656170
3560.380554	-37.280140
3561.053467	-40.042416
3561.726379	-39.704777
3562.399292	-41.230938
3563.072205	-40.466061
3563.745117	-40.224133
3564.418030	-40.029572
3565.090942	-43.559570
3565.763855	-42.013332
3566.436768	-41.053928
3567.109680	-42.734970
3567.782593	-42.566166
3568.455505	-41.244530
3569.128418	-42.589191
3569.801331	-41.299683
3570.474243	-42.603516
3571.147156	-41.968655
3571.820068	-40.765003
3572.492981	-41.730858
3573.165894	-41.092468
3573.838806	-42.446007
3574.511719	-41.320366
3575.184631	-41.462349
3575.857544	-40.002560
3576.530457	-43.544212
3577.203369	-40.726780
3577.876282	-41.670433
3578.549194	-43.518883
3579.222107	-43.969887
3579.895020	-42.372143
3580.567932	-41.366535
3581.240845	-45.641396
3581.913757	-44.038521
3582.586670	-39.690186
3583.259583	-44.260735
3583.932495	-44.877335
3584.605408	-43.668682
3585.278320	-43.938618
3585.951233	-42.988823
3586.624146	-44.850788
3587.297058	-43.258476
3587.969971	-43.851723
3588.642883	-44.243446
3589.315796	-42.855061
3589.988708	-44.503246
3590.661621	-43.271061
3591.334534	-45.022907
3592.007446	-46.318027
3592.680359	-44.186382
3593.353271	-44.433865
3594.026184	-45.770737
3594.699097	-46.817112
3595.372009	-46.696037
3596.044922	-45.194336
3596.717834	-47.654469
3597.390747	-46.976551
3598.063660	-45.216991
3598.736572	-44.552105
3599.409485	-47.322636
3600.082397	-45.392094
3600.755310	-46.810753
3601.428223	-47.677116
3602.101135	-45.122242
3602.774048	-46.012360
3603.446960	-46.907131
3604.119873	-46.828506
3604.792786	-47.722279
3605.465698	-48.254257
3606.138611	-46.016632
3606.811523	-48.546074
3607.484436	-47.937542
3608.157349	-45.607468
3608.830261	-46.339405
3609.503174	-49.109020
3610.176086	-47.004910
3610.848999	-48.456211
3611.521912	-48.614376
3612.194824	-46.252357
3612.867737	-47.958462
3613.540649	-49.321613
3614.213562	-49.150597
3614.886475	-49.734577
3615.559387	-48.481987
3616.232300	-48.591415
3616.905212	-51.079853
3617.578125	-48.672703
3618.251038	-49.085255
3618.923950	-49.121193
3619.596863	-48.385960
3620.269775	-49.559830
3620.942688	-48.958752
3621.615601	-49.842812
3622.288513	-48.793404
3622.961426	-52.053688
3623.634338	-49.787552
3624.307251	-48.620575
3624.980164	-48.720333
3625.653076	-50.410164
3626.325989	-49.023941
3626.998901	-48.242687
3627.671814	-50.005589
